,Demand,Predict
4081,24935.5,26070.5943729
4082,24396.3333333,25177.3168487
4083,24258.6666667,24060.0205349
4084,24771.3333333,25222.9045749
4085,27319.1666667,25971.8267945
4086,31141.0,27296.9791168
4087,34095.8333333,29008.1715505
4088,35360.5,30353.5420112
4089,36258.5,32298.2538994
4090,36245.6666667,34076.1847085
4091,35774.3333333,34893.9068675
4092,35466.6666667,34944.0996728
4093,34244.1666667,34072.0457092
4094,33576.3333333,33513.7176799
4095,33376.8333333,32483.8127272
4096,33445.3333333,32540.182818
4097,33265.5,31706.3878277
4098,35743.0,31871.0492639
4099,37342.5,31154.418865
4100,36576.3333333,31589.8000742
4101,34134.0,31655.7359125
4102,30948.8333333,31976.7173075
4103,28313.5,32677.2106553
4104,26210.0,25269.4187523
4105,24942.6666667,26348.7044685
4106,24463.3333333,26441.3143932
4107,24312.8333333,26384.8289969
4108,24722.0,26188.0620426
4109,27325.8333333,26369.8572312
4110,31090.1666667,26335.3902118
4111,33925.5,29984.3996027
4112,35352.3333333,32206.4878005
4113,35974.6666667,35843.8469028
4114,35749.6666667,34583.9658989
4115,35316.0,34138.4278925
4116,34809.8333333,34234.6781701
4117,33507.6666667,34013.9493657
4118,32532.6666667,32708.8784655
4119,32019.3333333,32883.1884709
4120,31836.3333333,32680.7701322
4121,31608.8333333,32759.1224113
4122,33884.1666667,32681.5228688
4123,35562.5,31993.7874941
4124,35069.6666667,30492.2065449
4125,33094.3333333,30561.9314146
4126,30394.5,30402.5149133
4127,28288.6666667,31190.6260639
4128,26153.3333333,23944.2160419
4129,24583.3333333,23537.5761643
4130,23716.8333333,24955.1182374
4131,23370.6666667,25787.5205019
4132,23304.3333333,25025.6349378
4133,23959.0,24218.9290473
4134,24773.3333333,24838.925731
4135,26490.5,26916.8074888
4136,29256.6666667,28503.493661
4137,31117.8333333,30456.2059796
4138,31184.3333333,29586.822619
4139,30530.8333333,31282.9205126
4140,30317.5,31402.4736089
4141,29487.6666667,30612.0147855
4142,28056.5,30335.0839559
4143,27299.8333333,30105.2793093
4144,26882.0,29483.952127
4145,27159.0,29217.047891
4146,29505.5,29153.6744734
4147,31774.3333333,29355.7883065
4148,32116.8333333,30621.0806918
4149,30814.0,30449.1107771
4150,28771.1666667,31407.0292809
4151,26479.1666667,31092.4716697
4152,24317.3333333,23693.575318
4153,22821.3333333,24262.6414481
4154,21890.3333333,24020.8504063
4155,21623.1666667,23900.8454628
4156,21595.8333333,24048.0877406
4157,22083.6666667,23766.5069468
4158,22233.8333333,23916.9218889
4159,22992.8333333,26583.9804883
4160,25105.6666667,28971.3702379
4161,26780.0,30748.3789255
4162,27446.8333333,31387.499158
4163,27028.8333333,31362.8317898
4164,27098.8333333,31467.0655546
4165,26906.6666667,29691.1608016
4166,25825.3333333,28843.272842
4167,25230.8333333,28944.841451
4168,24842.1666667,29409.7134325
4169,25241.8333333,29216.1133899
4170,28138.1666667,28764.9710158
4171,31207.5,29880.5599434
4172,31723.5,30242.3883967
4173,30905.1666667,29680.9778586
4174,28629.5,30382.7992573
4175,25984.8333333,29797.3634987
4176,23960.1666667,22319.0694602
4177,22754.3333333,22992.5751335
4178,22544.6666667,23485.6893428
4179,22584.6666667,24058.3092645
4180,23213.8333333,24256.2095005
4181,26190.3333333,24359.3859463
4182,30291.6666667,24493.9687809
4183,33753.6666667,25647.80232
4184,35376.3333333,27426.2576353
4185,35971.5,29371.7062985
4186,35755.8333333,30142.5772543
4187,35404.3333333,30443.0855182
4188,34998.5,30952.2480168
4189,33694.8333333,30571.840797
4190,32953.3333333,29438.0552333
4191,32531.1666667,28914.0365029
4192,32318.0,28693.779559
4193,32191.8333333,27550.084998
4194,34667.5,26793.7344275
4195,36752.0,28845.2560243
4196,36015.1666667,29483.8056503
4197,33426.6666667,30479.9654885
4198,30051.3333333,31051.1615546
4199,27473.8333333,30355.533445
4200,25994.3333333,26726.4222292
4201,24748.5,27166.1122903
4202,24131.3333333,28176.7450581
4203,24004.3333333,29672.4190911
4204,24572.3333333,28725.8716646
4205,27125.8333333,27920.1687381
4206,31286.1666667,27885.9349342
4207,34419.0,28600.570884
4208,36054.0,31136.030608
4209,36915.5,31520.2906706
4210,37020.8333333,34299.7751566
4211,36638.6666667,36272.4916484
4212,36336.5,37731.6224395
4213,35115.5,36076.1072155
4214,34386.8333333,34169.6787077
4215,34007.8333333,33404.8184471
4216,33911.3333333,34710.9311976
4217,33745.6666667,35703.3373563
4218,36374.0,36148.6070399
4219,37990.5,37244.1911232
4220,37104.6666667,37180.4377221
4221,34224.6666667,38403.4011184
4222,31057.8333333,37271.1000612
4223,28339.5,34978.780154
4224,26142.6666667,26089.8881715
4225,24935.5,25956.1602545
4226,24396.3333333,24935.4179027
4227,24258.6666667,24861.0268077
4228,24771.3333333,25966.5756365
4229,27319.1666667,26952.0470914
4230,31141.0,27653.9053406
4231,34095.8333333,30699.0256866
4232,35360.5,32351.3665281
4233,36258.5,33437.6357604
4234,36245.6666667,33745.2024683
4235,35774.3333333,33350.7518848
4236,35466.6666667,32986.2376969
4237,34244.1666667,34076.2762621
4238,33576.3333333,35671.9135633
4239,33376.8333333,36127.7124584
4240,33445.3333333,36109.274488
4241,33265.5,35312.9468051
4242,35743.0,33681.6874809
4243,37342.5,33435.2116403
4244,36576.3333333,33556.4094364
4245,34134.0,33363.2541648
4246,30948.8333333,32739.8050513
4247,28313.5,33033.8792105
4248,26210.0,25526.7617068
4249,24942.6666667,25192.1668314
4250,24463.3333333,24712.5027415
4251,24312.8333333,24856.0515389
4252,24722.0,26142.684157
4253,27325.8333333,27823.2554162
4254,31090.1666667,29565.5810462
4255,33925.5,31283.1996215
4256,35352.3333333,32296.0290606
4257,35974.6666667,34694.0285072
4258,35749.6666667,35092.5735125
4259,35316.0,35371.1359546
4260,34809.8333333,36463.2143586
4261,33507.6666667,34511.9967409
4262,32532.6666667,33645.9308397
4263,32019.3333333,32298.415322
4264,31836.3333333,31029.6477459
4265,31608.8333333,32202.1524635
4266,33884.1666667,32891.905343
4267,35562.5,32367.9858773
4268,35069.6666667,32837.6065936
4269,33094.3333333,32806.6376477
4270,30394.5,33213.7605602
4271,28288.6666667,32844.1085938
4272,26153.3333333,25799.1721266
4273,24583.3333333,27128.0327204
4274,23716.8333333,28124.8642251
4275,23370.6666667,27525.3011332
4276,23304.3333333,28788.1003413
4277,23959.0,28758.4373985
4278,24773.3333333,28557.3089183
4279,26490.5,29929.886643
4280,29256.6666667,30180.2032286
4281,31117.8333333,29828.7565068
4282,31184.3333333,30422.7877232
4283,30530.8333333,29936.8869772
4284,30317.5,30611.2723374
4285,29487.6666667,29838.0232804
4286,28056.5,29883.2625926
4287,27299.8333333,30448.4796439
4288,26882.0,29619.8545963
4289,27159.0,29661.0218668
4290,29505.5,29879.4202025
4291,31774.3333333,30843.0637265
4292,32116.8333333,30685.0830349
4293,30814.0,29539.0062951
4294,28771.1666667,29737.7135195
4295,26479.1666667,29296.1140029
4296,24317.3333333,22201.8442785
4297,22821.3333333,23583.409578
4298,21890.3333333,23609.2972765
4299,21623.1666667,23721.4227477
4300,21595.8333333,24474.8479582
4301,22083.6666667,24548.8000305
4302,22233.8333333,25004.9243609
4303,22992.8333333,27340.1650687
4304,25105.6666667,28545.8912877
4305,26780.0,30916.6396614
4306,27446.8333333,31320.3869837
4307,27028.8333333,31080.305046
4308,27098.8333333,30681.3398844
4309,26906.6666667,29388.5358013
4310,25825.3333333,28633.8903285
4311,25230.8333333,27475.0141215
4312,24842.1666667,28057.5799651
4313,25241.8333333,28286.679716
4314,28138.1666667,29582.9141895
4315,31207.5,29323.573113
4316,31723.5,29873.658107
4317,30905.1666667,29523.6194322
4318,28629.5,29012.472612
4319,25984.8333333,29807.8888882
4320,23960.1666667,23024.0102475
4321,22754.3333333,23220.1876082
4322,22544.6666667,23123.9720065
4323,22584.6666667,23650.681065
4324,23213.8333333,23220.3726175
4325,26190.3333333,23705.7697926
4326,30291.6666667,24065.9252201
4327,33753.6666667,26761.5436325
4328,35376.3333333,28581.5139541
4329,35971.5,31415.1251462
4330,35755.8333333,30827.5696202
4331,35404.3333333,31401.0017018
4332,34998.5,31740.2816058
4333,33694.8333333,31641.8784981
4334,32953.3333333,30192.0951083
4335,32531.1666667,30489.0424776
4336,32318.0,31287.9794772
4337,32191.8333333,30563.7202267
4338,34667.5,29796.0252206
4339,36752.0,30450.5755287
4340,36015.1666667,30631.2405116
4341,33426.6666667,30565.5127013
4342,30051.3333333,30180.5097433
4343,27473.8333333,30739.6004604
4344,25581.0,23485.1867868
4345,24819.5,23408.6308364
4346,24310.1666667,23205.8790804
4347,23994.0,23424.7829939
4348,24511.1666667,24435.1047437
4349,27042.8333333,24805.1542369
4350,30831.5,23993.3573256
4351,33866.3333333,25753.4682051
4352,35369.8333333,27757.1296369
4353,35665.3333333,29357.7919377
4354,35416.0,30294.1510719
4355,34931.6666667,29697.7344783
4356,34807.5,29738.3191574
4357,33570.6666667,29893.3629979
4358,33054.8333333,30033.8958665
4359,32596.0,29699.4609884
4360,32582.1666667,29062.3651364
4361,32356.3333333,28215.0108163
4362,34710.5,29557.0454817
4363,36831.5,29787.8163113
4364,36068.5,31294.9882751
4365,33484.6666667,30824.8610042
4366,30232.3333333,31448.7436635
4367,27893.8333333,31984.7954766
4368,26142.6666667,26682.9432417
4369,24935.5,25068.398086
4370,24396.3333333,25870.4991683
4371,24258.6666667,25881.1830076
4372,24771.3333333,26314.9413139
4373,27319.1666667,27029.6658172
4374,31141.0,27242.2312843
4375,34095.8333333,29729.7871879
4376,35360.5,31481.0083583
4377,36258.5,33891.2034091
4378,36245.6666667,34532.7881985
4379,35774.3333333,33014.2659194
4380,35466.6666667,33161.660873
4381,34244.1666667,32527.2570285
4382,33576.3333333,32890.831829
4383,33376.8333333,33122.7855017
4384,33445.3333333,32442.6925051
4385,33265.5,32240.8606511
4386,35743.0,32396.5702906
4387,37342.5,32297.4205523
4388,36576.3333333,33208.7105107
4389,34134.0,32789.0305595
4390,30948.8333333,32083.7133929
4391,28313.5,32394.2538904
4392,26210.0,24922.0881291
4393,24942.6666667,25849.1361872
4394,24463.3333333,26432.3042022
4395,24312.8333333,26196.7781045
4396,24722.0,26803.2737994
4397,27325.8333333,27542.6456678
4398,31090.1666667,28496.2204292
4399,33925.5,31134.3688783
4400,35352.3333333,33852.2379142
4401,35974.6666667,35731.9777159
4402,35749.6666667,36442.773554
4403,35316.0,36490.200089
4404,34809.8333333,37181.7436772
4405,33507.6666667,34886.628592
4406,32532.6666667,34428.3904044
4407,32019.3333333,33688.1948539
4408,31836.3333333,33009.4958193
4409,31608.8333333,33268.5941125
4410,33884.1666667,33983.9811085
4411,35562.5,33904.9559848
4412,35069.6666667,32006.5632809
4413,33094.3333333,30733.2961495
4414,30394.5,31455.8684119
4415,28288.6666667,31789.8804935
4416,26153.3333333,24349.5892927
4417,24583.3333333,24277.9205706
4418,23716.8333333,24513.8356749
4419,23370.6666667,23765.4113447
4420,23304.3333333,24573.9900792
4421,23959.0,24624.1108737
4422,24773.3333333,24888.0625584
4423,26490.5,27559.9941752
4424,29256.6666667,30463.60192
4425,31117.8333333,33557.0938291
4426,31184.3333333,32468.4214648
4427,30530.8333333,32671.1287999
4428,30317.5,31878.1606969
4429,29487.6666667,30356.8408378
4430,28056.5,30137.461613
4431,27299.8333333,30437.0450244
4432,26882.0,29329.0834683
4433,27159.0,28972.6567946
4434,29505.5,30235.3988052
4435,31774.3333333,30047.4091768
4436,32116.8333333,29430.5913245
4437,30814.0,29284.4444919
4438,28771.1666667,29559.4167204
4439,26479.1666667,29489.315741
4440,24317.3333333,22210.2923349
4441,22821.3333333,22656.1806621
4442,21890.3333333,22417.0137376
4443,21623.1666667,22800.6568819
4444,21595.8333333,22972.7501626
4445,22083.6666667,22873.6910277
4446,22233.8333333,22643.845204
4447,22992.8333333,26654.4378666
4448,25105.6666667,29555.9607541
4449,26780.0,32619.0408114
4450,27446.8333333,32628.447233
4451,27028.8333333,32317.2764328
4452,27098.8333333,32020.1345866
4453,26906.6666667,30519.569402
4454,25825.3333333,30565.5022656
4455,25230.8333333,29768.0461696
4456,24842.1666667,30039.6315576
4457,25241.8333333,29938.3342913
4458,28138.1666667,29879.1112925
4459,31207.5,30390.1133104
4460,31723.5,29841.1541023
4461,30905.1666667,29442.5106059
4462,28629.5,29252.1767354
4463,25984.8333333,29327.9664157
4464,23960.1666667,22156.6687826
4465,22754.3333333,23011.7110731
4466,22544.6666667,22965.5951698
4467,22584.6666667,24387.1655909
4468,23213.8333333,24712.3166458
4469,26190.3333333,25217.2170998
4470,30291.6666667,24847.6859712
4471,33753.6666667,26458.8432198
4472,35376.3333333,29286.0684302
4473,35971.5,30422.8782584
4474,35755.8333333,31437.6146223
4475,35404.3333333,31592.3111491
4476,34998.5,32914.8683254
4477,33694.8333333,31691.8106669
4478,32953.3333333,31507.2341479
4479,32531.1666667,31383.5015517
4480,32318.0,30037.4069773
4481,32191.8333333,29849.7528489
4482,34667.5,28392.3637582
4483,36752.0,28773.1915605
4484,36015.1666667,29921.2879705
4485,33426.6666667,28813.5388074
4486,30051.3333333,30323.2700463
4487,27473.8333333,30473.7255775
4488,25581.0,23557.101606
4489,24819.5,24152.5600645
4490,24310.1666667,23583.2101287
4491,23994.0,24080.649538
4492,24511.1666667,23764.2464411
4493,27042.8333333,23486.7011266
4494,30831.5,23330.1148317
4495,33866.3333333,25971.1521826
4496,35369.8333333,28013.1821918
4497,35665.3333333,30719.5040039
4498,35416.0,31070.2317513
4499,34931.6666667,31451.8686582
4500,34807.5,33443.6023921
4501,33570.6666667,33875.9785639
4502,33054.8333333,35605.8354829
4503,32596.0,36768.1247675
4504,32582.1666667,35398.0351558
4505,32356.3333333,35097.2774239
4506,34710.5,34858.0124583
4507,36831.5,33355.304445
4508,36068.5,32440.0909927
4509,33484.6666667,31361.6283085
4510,30232.3333333,32156.7610374
4511,27893.8333333,33814.2055049
4512,25892.3333333,27643.7136933
4513,24658.5,28813.0631601
4514,24151.3333333,28203.7685371
4515,23980.6666667,28566.2675836
4516,24435.6666667,29608.6988688
4517,26946.6666667,29084.9083963
4518,30790.6666667,29224.6315846
4519,33467.5,30486.7965636
4520,34937.6666667,31710.6277805
4521,35110.0,32570.652238
4522,34977.8333333,33913.7124079
4523,34533.6666667,34049.0165727
4524,34307.5,34413.4259635
4525,32993.5,33185.8183731
4526,32302.3333333,32250.6711408
4527,32021.0,32740.2899192
4528,31784.8333333,32012.8118034
4529,31782.3333333,31292.4905897
4530,34202.8333333,30915.2663135
4531,36398.1666667,31054.4508816
4532,35718.0,31839.3481403
4533,33268.8333333,31749.5483008
4534,30247.3333333,32477.8583714
4535,27945.8333333,32449.8387702
4536,26210.0,26574.7182751
4537,24942.6666667,25933.7650849
4538,24463.3333333,26198.6187197
4539,24312.8333333,26876.2436892
4540,24722.0,27068.0183128
4541,27325.8333333,27413.5428364
4542,31090.1666667,26923.5706796
4543,33925.5,30363.2574581
4544,35352.3333333,32751.8091279
4545,35974.6666667,35603.0188816
4546,35749.6666667,36472.4107862
4547,35316.0,36076.1724344
4548,34809.8333333,36556.5787985
4549,33507.6666667,35016.573935
4550,32532.6666667,33875.3897538
4551,32019.3333333,32869.7950369
4552,31836.3333333,32399.1786198
4553,31608.8333333,31551.7170372
4554,33884.1666667,32181.8146711
4555,35562.5,32623.2351555
4556,35069.6666667,33600.5422554
4557,33094.3333333,32806.7854026
4558,30394.5,32359.4515319
4559,28288.6666667,31607.3813939
4560,26153.3333333,24586.684725
4561,24583.3333333,24361.8943679
4562,23716.8333333,24103.9805828
4563,23370.6666667,24582.6244995
4564,23304.3333333,23578.8744074
4565,23959.0,24338.7297999
4566,24773.3333333,24557.8061591
4567,26490.5,27039.623124
4568,29256.6666667,30539.7481551
4569,31117.8333333,33275.3382485
4570,31184.3333333,33643.9749058
4571,30530.8333333,33539.699848
4572,30317.5,33279.6249203
4573,29487.6666667,32396.7394143
4574,28056.5,31539.6569811
4575,27299.8333333,31030.3705461
4576,26882.0,30353.5680391
4577,27159.0,29753.8092035
4578,29505.5,30493.9072339
4579,31774.3333333,30309.842902
4580,32116.8333333,30563.5757215
4581,30814.0,30849.54615
4582,28771.1666667,30125.1902554
4583,26479.1666667,28728.0083288
4584,24317.3333333,21484.7740704
4585,22821.3333333,22699.1630662
4586,21890.3333333,22884.9070511
4587,21623.1666667,23431.3331683
4588,21595.8333333,24497.8206053
4589,22083.6666667,24253.8624435
4590,22233.8333333,24994.6449727
4591,22992.8333333,26914.1435714
4592,25105.6666667,28354.5293469
4593,26780.0,29457.1068256
4594,27446.8333333,30233.827918
4595,27028.8333333,29948.6258832
4596,27098.8333333,30190.9468868
4597,26906.6666667,30069.3371869
4598,25825.3333333,29671.9068138
4599,25230.8333333,29794.7483906
4600,24842.1666667,29025.0341187
4601,25241.8333333,29300.5259559
4602,28138.1666667,29546.3013163
4603,31207.5,29258.1775897
4604,31723.5,29388.4335854
4605,30905.1666667,28943.0769224
4606,28629.5,29447.4428209
4607,25984.8333333,29480.5494418
4608,23960.1666667,22684.0600549
4609,22754.3333333,22307.7852114
4610,22544.6666667,22454.033717
4611,22584.6666667,22534.320218
4612,23213.8333333,22566.3577271
4613,26190.3333333,22272.8675635
4614,30291.6666667,22444.9383676
4615,33753.6666667,24934.1214539
4616,35376.3333333,28542.6873197
4617,35971.5,31439.1334537
4618,35755.8333333,31943.5197968
4619,35404.3333333,32306.0278732
4620,34998.5,33307.8154523
4621,33694.8333333,33710.8315323
4622,32953.3333333,32965.9735466
4623,32531.1666667,32734.6853124
4624,32318.0,32480.5218768
4625,32191.8333333,31846.1218185
4626,34667.5,32388.8245362
4627,36752.0,33621.2947156
4628,36015.1666667,33829.167724
4629,33426.6666667,34143.3596275
4630,30051.3333333,34123.4899703
4631,27473.8333333,33649.5525446
4632,25581.0,25853.7211541
4633,24819.5,25749.140661
4634,24310.1666667,24588.8858151
4635,23994.0,24461.6048347
4636,24511.1666667,24591.0390769
4637,27042.8333333,25550.1817107
4638,30831.5,26209.5590368
4639,33866.3333333,27915.3361743
4640,35369.8333333,29726.0322853
4641,35665.3333333,30802.2081616
4642,35416.0,31649.3718527
4643,34931.6666667,32040.0078074
4644,34807.5,32675.7817295
4645,33570.6666667,32131.3240371
4646,33054.8333333,32362.6511543
4647,32596.0,31926.6135778
4648,32582.1666667,30736.1533721
4649,32356.3333333,30818.2593869
4650,34710.5,31069.5609822
4651,36831.5,30514.5946155
4652,36068.5,31311.1316765
4653,33484.6666667,30333.547823
4654,30232.3333333,31156.8133355
4655,27893.8333333,31121.7422065
4656,25892.3333333,23707.2950648
4657,24658.5,25170.1129652
4658,24151.3333333,25544.9880515
4659,23980.6666667,26427.4526551
4660,24435.6666667,26880.9800423
4661,26946.6666667,26667.3432601
4662,30790.6666667,26954.2999393
4663,33467.5,28758.053405
4664,34937.6666667,30543.2007842
4665,35110.0,32952.9910277
4666,34977.8333333,33198.2709304
4667,34533.6666667,33038.7814174
4668,34307.5,32147.3657211
