PTWind,available_date,prediction_date
80.35,2015-10-14 00:00:00,2015-10-15 19:00:00
86.525,2015-10-14 00:00:00,2015-10-15 20:00:00
108.9,2015-10-14 00:00:00,2015-10-15 21:00:00
139.275,2015-10-14 00:00:00,2015-10-15 22:00:00
220.725,2015-10-14 00:00:00,2015-10-15 23:00:00
329.95,2015-10-15 00:00:00,2015-10-16 00:00:00
423.275,2015-10-15 00:00:00,2015-10-16 01:00:00
555.8,2015-10-15 00:00:00,2015-10-16 02:00:00
701.75,2015-10-15 00:00:00,2015-10-16 03:00:00
757.65,2015-10-15 00:00:00,2015-10-16 04:00:00
841.4,2015-10-15 00:00:00,2015-10-16 05:00:00
881.425,2015-10-15 00:00:00,2015-10-16 06:00:00
930.125,2015-10-15 00:00:00,2015-10-16 07:00:00
937.125,2015-10-15 00:00:00,2015-10-16 08:00:00
885.325,2015-10-15 00:00:00,2015-10-16 09:00:00
794.275,2015-10-15 00:00:00,2015-10-16 10:00:00
704.8,2015-10-15 00:00:00,2015-10-16 11:00:00
618.375,2015-10-15 00:00:00,2015-10-16 12:00:00
512.525,2015-10-15 00:00:00,2015-10-16 13:00:00
451.5,2015-10-15 00:00:00,2015-10-16 14:00:00
406.675,2015-10-15 00:00:00,2015-10-16 15:00:00
337.125,2015-10-15 00:00:00,2015-10-16 16:00:00
439.425,2015-10-15 00:00:00,2015-10-16 17:00:00
747.825,2015-10-15 00:00:00,2015-10-16 18:00:00
1093.65,2015-10-15 00:00:00,2015-10-16 19:00:00
1478.6,2015-10-15 00:00:00,2015-10-16 20:00:00
1821.15,2015-10-15 00:00:00,2015-10-16 21:00:00
2138.575,2015-10-15 00:00:00,2015-10-16 22:00:00
2478.0,2015-10-15 00:00:00,2015-10-16 23:00:00
2816.575,2015-10-16 00:00:00,2015-10-17 00:00:00
3036.125,2015-10-16 00:00:00,2015-10-17 01:00:00
3286.65,2015-10-16 00:00:00,2015-10-17 02:00:00
3457.3,2015-10-16 00:00:00,2015-10-17 03:00:00
3619.675,2015-10-16 00:00:00,2015-10-17 04:00:00
3596.125,2015-10-16 00:00:00,2015-10-17 05:00:00
3656.425,2015-10-16 00:00:00,2015-10-17 06:00:00
3885.85,2015-10-16 00:00:00,2015-10-17 07:00:00
3848.325,2015-10-16 00:00:00,2015-10-17 08:00:00
3886.275,2015-10-16 00:00:00,2015-10-17 09:00:00
3811.8,2015-10-16 00:00:00,2015-10-17 10:00:00
3721.2,2015-10-16 00:00:00,2015-10-17 11:00:00
3962.05,2015-10-16 00:00:00,2015-10-17 12:00:00
4021.05,2015-10-16 00:00:00,2015-10-17 13:00:00
4043.025,2015-10-16 00:00:00,2015-10-17 14:00:00
3841.75,2015-10-16 00:00:00,2015-10-17 15:00:00
3599.9,2015-10-16 00:00:00,2015-10-17 16:00:00
3212.075,2015-10-16 00:00:00,2015-10-17 17:00:00
2759.9,2015-10-16 00:00:00,2015-10-17 18:00:00
2491.35,2015-10-16 00:00:00,2015-10-17 19:00:00
2276.225,2015-10-16 00:00:00,2015-10-17 20:00:00
2170.3,2015-10-16 00:00:00,2015-10-17 21:00:00
2085.225,2015-10-16 00:00:00,2015-10-17 22:00:00
2005.6,2015-10-16 00:00:00,2015-10-17 23:00:00
2020.8,2015-10-17 00:00:00,2015-10-18 00:00:00
2071.9,2015-10-17 00:00:00,2015-10-18 01:00:00
2180.025,2015-10-17 00:00:00,2015-10-18 02:00:00
2307.15,2015-10-17 00:00:00,2015-10-18 03:00:00
2300.7,2015-10-17 00:00:00,2015-10-18 04:00:00
2500.925,2015-10-17 00:00:00,2015-10-18 05:00:00
2488.75,2015-10-17 00:00:00,2015-10-18 06:00:00
2601.575,2015-10-17 00:00:00,2015-10-18 07:00:00
2753.225,2015-10-17 00:00:00,2015-10-18 08:00:00
2919.575,2015-10-17 00:00:00,2015-10-18 09:00:00
3041.9,2015-10-17 00:00:00,2015-10-18 10:00:00
2826.325,2015-10-17 00:00:00,2015-10-18 11:00:00
2388.975,2015-10-17 00:00:00,2015-10-18 12:00:00
1877.725,2015-10-17 00:00:00,2015-10-18 13:00:00
1190.875,2015-10-17 00:00:00,2015-10-18 14:00:00
696.55,2015-10-17 00:00:00,2015-10-18 15:00:00
490.3,2015-10-17 00:00:00,2015-10-18 16:00:00
434.775,2015-10-17 00:00:00,2015-10-18 17:00:00
488.0,2015-10-17 00:00:00,2015-10-18 18:00:00
534.85,2015-10-17 00:00:00,2015-10-18 19:00:00
544.225,2015-10-17 00:00:00,2015-10-18 20:00:00
796.3,2015-10-17 00:00:00,2015-10-18 21:00:00
834.8,2015-10-17 00:00:00,2015-10-18 22:00:00
684.025,2015-10-17 00:00:00,2015-10-18 23:00:00
622.825,2015-10-18 00:00:00,2015-10-19 00:00:00
573.35,2015-10-18 00:00:00,2015-10-19 01:00:00
594.425,2015-10-18 00:00:00,2015-10-19 02:00:00
612.1,2015-10-18 00:00:00,2015-10-19 03:00:00
574.25,2015-10-18 00:00:00,2015-10-19 04:00:00
528.525,2015-10-18 00:00:00,2015-10-19 05:00:00
460.8,2015-10-18 00:00:00,2015-10-19 06:00:00
506.9,2015-10-18 00:00:00,2015-10-19 07:00:00
472.55,2015-10-18 00:00:00,2015-10-19 08:00:00
422.35,2015-10-18 00:00:00,2015-10-19 09:00:00
389.425,2015-10-18 00:00:00,2015-10-19 10:00:00
426.725,2015-10-18 00:00:00,2015-10-19 11:00:00
3890.325,2016-02-12 00:00:00,2016-02-13 00:00:00
4022.35,2016-02-12 00:00:00,2016-02-13 01:00:00
3992.95,2016-02-12 00:00:00,2016-02-13 02:00:00
4001.8,2016-02-12 00:00:00,2016-02-13 03:00:00
3956.425,2016-02-12 00:00:00,2016-02-13 04:00:00
3760.95,2016-02-12 00:00:00,2016-02-13 05:00:00
3640.8,2016-02-12 00:00:00,2016-02-13 06:00:00
3607.9,2016-02-12 00:00:00,2016-02-13 07:00:00
3461.325,2016-02-12 00:00:00,2016-02-13 08:00:00
3367.55,2016-02-12 00:00:00,2016-02-13 09:00:00
3457.225,2016-02-12 00:00:00,2016-02-13 10:00:00
3424.775,2016-02-12 00:00:00,2016-02-13 11:00:00
3804.9,2016-02-12 00:00:00,2016-02-13 12:00:00
4083.475,2016-02-12 00:00:00,2016-02-13 13:00:00
4154.475,2016-02-12 00:00:00,2016-02-13 14:00:00
4135.9,2016-02-12 00:00:00,2016-02-13 15:00:00
4131.875,2016-02-12 00:00:00,2016-02-13 16:00:00
4126.5,2016-02-12 00:00:00,2016-02-13 17:00:00
4043.025,2016-02-12 00:00:00,2016-02-13 18:00:00
4139.525,2016-02-12 00:00:00,2016-02-13 19:00:00
4203.45,2016-02-12 00:00:00,2016-02-13 20:00:00
4171.7,2016-02-12 00:00:00,2016-02-13 21:00:00
4063.625,2016-02-12 00:00:00,2016-02-13 22:00:00
3820.525,2016-02-12 00:00:00,2016-02-13 23:00:00
3490.775,2016-02-12 00:00:00,2016-02-14 00:00:00
3295.325,2016-02-12 00:00:00,2016-02-14 01:00:00
3510.75,2016-02-12 00:00:00,2016-02-14 02:00:00
3747.975,2016-02-12 00:00:00,2016-02-14 03:00:00
3842.875,2016-02-12 00:00:00,2016-02-14 04:00:00
3780.2,2016-02-12 00:00:00,2016-02-14 05:00:00
3913.85,2016-02-12 00:00:00,2016-02-14 06:00:00
3939.175,2016-02-12 00:00:00,2016-02-14 07:00:00
3926.55,2016-02-12 00:00:00,2016-02-14 08:00:00
3742.275,2016-02-12 00:00:00,2016-02-14 09:00:00
3797.825,2016-02-12 00:00:00,2016-02-14 10:00:00
3698.1,2016-02-12 00:00:00,2016-02-14 11:00:00
3447.475,2016-02-12 00:00:00,2016-02-14 12:00:00
3473.325,2016-02-12 00:00:00,2016-02-14 13:00:00
3387.05,2016-02-12 00:00:00,2016-02-14 14:00:00
3484.35,2016-02-12 00:00:00,2016-02-14 15:00:00
3560.425,2016-02-12 00:00:00,2016-02-14 16:00:00
3534.425,2016-02-12 00:00:00,2016-02-14 17:00:00
3623.55,2016-02-12 00:00:00,2016-02-14 18:00:00
3658.075,2016-02-12 00:00:00,2016-02-14 19:00:00
3706.5,2016-02-12 00:00:00,2016-02-14 20:00:00
3714.5,2016-02-12 00:00:00,2016-02-14 21:00:00
3650.925,2016-02-12 00:00:00,2016-02-14 22:00:00
3659.225,2016-02-12 00:00:00,2016-02-14 23:00:00
3605.7,2016-02-12 00:00:00,2016-02-15 00:00:00
3640.225,2016-02-12 00:00:00,2016-02-15 01:00:00
3559.675,2016-02-12 00:00:00,2016-02-15 02:00:00
3397.625,2016-02-12 00:00:00,2016-02-15 03:00:00
3225.0,2016-02-12 00:00:00,2016-02-15 04:00:00
3116.025,2016-02-12 00:00:00,2016-02-15 05:00:00
3283.925,2016-02-12 00:00:00,2016-02-15 06:00:00
3388.55,2016-02-12 00:00:00,2016-02-15 07:00:00
3390.6,2016-02-12 00:00:00,2016-02-15 08:00:00
3469.625,2016-02-12 00:00:00,2016-02-15 09:00:00
3450.925,2016-02-12 00:00:00,2016-02-15 10:00:00
3600.275,2016-02-12 00:00:00,2016-02-15 11:00:00
3569.9,2016-02-12 00:00:00,2016-02-15 12:00:00
3470.7,2016-02-12 00:00:00,2016-02-15 13:00:00
3344.375,2016-02-12 00:00:00,2016-02-15 14:00:00
3228.05,2016-02-12 00:00:00,2016-02-15 15:00:00
3274.675,2016-02-12 00:00:00,2016-02-15 16:00:00
3188.45,2016-02-12 00:00:00,2016-02-15 17:00:00
3120.0,2016-02-12 00:00:00,2016-02-15 18:00:00
3152.05,2016-02-12 00:00:00,2016-02-15 19:00:00
3070.375,2016-02-12 00:00:00,2016-02-15 20:00:00
2900.325,2016-02-12 00:00:00,2016-02-15 21:00:00
2615.125,2016-02-12 00:00:00,2016-02-15 22:00:00
2571.075,2016-02-12 00:00:00,2016-02-15 23:00:00
2270.525,2016-02-12 00:00:00,2016-02-16 00:00:00
1944.875,2016-02-12 00:00:00,2016-02-16 01:00:00
1622.375,2016-02-12 00:00:00,2016-02-16 02:00:00
1812.075,2016-02-12 00:00:00,2016-02-16 03:00:00
1932.15,2016-02-12 00:00:00,2016-02-16 04:00:00
1961.3,2016-02-12 00:00:00,2016-02-16 05:00:00
1910.25,2016-02-12 00:00:00,2016-02-16 06:00:00
1776.075,2016-02-12 00:00:00,2016-02-16 07:00:00
1679.425,2016-02-12 00:00:00,2016-02-16 08:00:00
1366.675,2016-02-12 00:00:00,2016-02-16 09:00:00
1190.05,2016-02-12 00:00:00,2016-02-16 10:00:00
1129.175,2016-02-12 00:00:00,2016-02-16 11:00:00
943.475,2016-02-12 00:00:00,2016-02-16 12:00:00
701.725,2016-02-12 00:00:00,2016-02-16 13:00:00
619.325,2016-02-12 00:00:00,2016-02-16 14:00:00
621.975,2016-02-12 00:00:00,2016-02-16 15:00:00
606.0,2016-02-12 00:00:00,2016-02-16 16:00:00
674.95,2016-02-12 00:00:00,2016-02-16 17:00:00
655.3,2016-02-12 00:00:00,2016-02-16 18:00:00
601.35,2016-02-12 00:00:00,2016-02-16 19:00:00
601.45,2016-02-12 00:00:00,2016-02-16 20:00:00
569.525,2016-02-12 00:00:00,2016-02-16 21:00:00
459.175,2016-02-12 00:00:00,2016-02-16 22:00:00
386.025,2016-02-12 00:00:00,2016-02-16 23:00:00
268.85,2016-02-12 00:00:00,2016-02-17 00:00:00
179.45,2016-02-12 00:00:00,2016-02-17 01:00:00
176.125,2016-02-12 00:00:00,2016-02-17 02:00:00
185.5,2016-02-12 00:00:00,2016-02-17 03:00:00
277.15,2016-02-12 00:00:00,2016-02-17 04:00:00
397.825,2016-02-12 00:00:00,2016-02-17 05:00:00
688.925,2016-02-12 00:00:00,2016-02-17 06:00:00
1040.025,2016-02-12 00:00:00,2016-02-17 07:00:00
1110.0,2016-02-12 00:00:00,2016-02-17 08:00:00
884.775,2016-02-12 00:00:00,2016-02-17 09:00:00
1006.1,2016-02-12 00:00:00,2016-02-17 10:00:00
999.85,2016-02-12 00:00:00,2016-02-17 11:00:00
1159.5,2016-02-12 00:00:00,2016-02-17 12:00:00
1300.4,2016-02-12 00:00:00,2016-02-17 13:00:00
1428.2,2016-02-12 00:00:00,2016-02-17 14:00:00
1675.7,2016-02-12 00:00:00,2016-02-17 15:00:00
1745.75,2016-02-12 00:00:00,2016-02-17 16:00:00
1776.65,2016-02-12 00:00:00,2016-02-17 17:00:00
1763.925,2016-02-12 00:00:00,2016-02-17 18:00:00
1876.625,2016-02-12 00:00:00,2016-02-17 19:00:00
2159.375,2016-02-12 00:00:00,2016-02-17 20:00:00
1979.9,2016-02-12 00:00:00,2016-02-17 21:00:00
1961.35,2016-02-12 00:00:00,2016-02-17 22:00:00
1897.475,2016-02-12 00:00:00,2016-02-17 23:00:00
3490.775,2016-02-13 00:00:00,2016-02-14 00:00:00
3295.325,2016-02-13 00:00:00,2016-02-14 01:00:00
3510.75,2016-02-13 00:00:00,2016-02-14 02:00:00
3747.975,2016-02-13 00:00:00,2016-02-14 03:00:00
3842.875,2016-02-13 00:00:00,2016-02-14 04:00:00
3780.2,2016-02-13 00:00:00,2016-02-14 05:00:00
3913.85,2016-02-13 00:00:00,2016-02-14 06:00:00
3939.175,2016-02-13 00:00:00,2016-02-14 07:00:00
3926.55,2016-02-13 00:00:00,2016-02-14 08:00:00
3742.275,2016-02-13 00:00:00,2016-02-14 09:00:00
3797.825,2016-02-13 00:00:00,2016-02-14 10:00:00
3698.1,2016-02-13 00:00:00,2016-02-14 11:00:00
3447.475,2016-02-13 00:00:00,2016-02-14 12:00:00
3473.325,2016-02-13 00:00:00,2016-02-14 13:00:00
3387.05,2016-02-13 00:00:00,2016-02-14 14:00:00
3484.35,2016-02-13 00:00:00,2016-02-14 15:00:00
3560.425,2016-02-13 00:00:00,2016-02-14 16:00:00
3534.425,2016-02-13 00:00:00,2016-02-14 17:00:00
3623.55,2016-02-13 00:00:00,2016-02-14 18:00:00
3658.075,2016-02-13 00:00:00,2016-02-14 19:00:00
3706.5,2016-02-13 00:00:00,2016-02-14 20:00:00
3714.5,2016-02-13 00:00:00,2016-02-14 21:00:00
3650.925,2016-02-13 00:00:00,2016-02-14 22:00:00
3659.225,2016-02-13 00:00:00,2016-02-14 23:00:00
3605.7,2016-02-13 00:00:00,2016-02-15 00:00:00
3640.225,2016-02-13 00:00:00,2016-02-15 01:00:00
3559.675,2016-02-13 00:00:00,2016-02-15 02:00:00
3397.625,2016-02-13 00:00:00,2016-02-15 03:00:00
3225.0,2016-02-13 00:00:00,2016-02-15 04:00:00
3116.025,2016-02-13 00:00:00,2016-02-15 05:00:00
3283.925,2016-02-13 00:00:00,2016-02-15 06:00:00
3388.55,2016-02-13 00:00:00,2016-02-15 07:00:00
3390.6,2016-02-13 00:00:00,2016-02-15 08:00:00
3469.625,2016-02-13 00:00:00,2016-02-15 09:00:00
3450.925,2016-02-13 00:00:00,2016-02-15 10:00:00
3600.275,2016-02-13 00:00:00,2016-02-15 11:00:00
3569.9,2016-02-13 00:00:00,2016-02-15 12:00:00
3470.7,2016-02-13 00:00:00,2016-02-15 13:00:00
3344.375,2016-02-13 00:00:00,2016-02-15 14:00:00
3228.05,2016-02-13 00:00:00,2016-02-15 15:00:00
3274.675,2016-02-13 00:00:00,2016-02-15 16:00:00
3188.45,2016-02-13 00:00:00,2016-02-15 17:00:00
3120.0,2016-02-13 00:00:00,2016-02-15 18:00:00
3152.05,2016-02-13 00:00:00,2016-02-15 19:00:00
3070.375,2016-02-13 00:00:00,2016-02-15 20:00:00
2900.325,2016-02-13 00:00:00,2016-02-15 21:00:00
2615.125,2016-02-13 00:00:00,2016-02-15 22:00:00
2571.075,2016-02-13 00:00:00,2016-02-15 23:00:00
2270.525,2016-02-13 00:00:00,2016-02-16 00:00:00
1944.875,2016-02-13 00:00:00,2016-02-16 01:00:00
1622.375,2016-02-13 00:00:00,2016-02-16 02:00:00
1812.075,2016-02-13 00:00:00,2016-02-16 03:00:00
1932.15,2016-02-13 00:00:00,2016-02-16 04:00:00
1961.3,2016-02-13 00:00:00,2016-02-16 05:00:00
1910.25,2016-02-13 00:00:00,2016-02-16 06:00:00
1776.075,2016-02-13 00:00:00,2016-02-16 07:00:00
1679.425,2016-02-13 00:00:00,2016-02-16 08:00:00
1366.675,2016-02-13 00:00:00,2016-02-16 09:00:00
1190.05,2016-02-13 00:00:00,2016-02-16 10:00:00
1129.175,2016-02-13 00:00:00,2016-02-16 11:00:00
943.475,2016-02-13 00:00:00,2016-02-16 12:00:00
701.725,2016-02-13 00:00:00,2016-02-16 13:00:00
619.325,2016-02-13 00:00:00,2016-02-16 14:00:00
621.975,2016-02-13 00:00:00,2016-02-16 15:00:00
606.0,2016-02-13 00:00:00,2016-02-16 16:00:00
674.95,2016-02-13 00:00:00,2016-02-16 17:00:00
655.3,2016-02-13 00:00:00,2016-02-16 18:00:00
601.35,2016-02-13 00:00:00,2016-02-16 19:00:00
601.45,2016-02-13 00:00:00,2016-02-16 20:00:00
569.525,2016-02-13 00:00:00,2016-02-16 21:00:00
459.175,2016-02-13 00:00:00,2016-02-16 22:00:00
386.025,2016-02-13 00:00:00,2016-02-16 23:00:00
268.85,2016-02-13 00:00:00,2016-02-17 00:00:00
179.45,2016-02-13 00:00:00,2016-02-17 01:00:00
176.125,2016-02-13 00:00:00,2016-02-17 02:00:00
185.5,2016-02-13 00:00:00,2016-02-17 03:00:00
277.15,2016-02-13 00:00:00,2016-02-17 04:00:00
397.825,2016-02-13 00:00:00,2016-02-17 05:00:00
688.925,2016-02-13 00:00:00,2016-02-17 06:00:00
1040.025,2016-02-13 00:00:00,2016-02-17 07:00:00
1110.0,2016-02-13 00:00:00,2016-02-17 08:00:00
884.775,2016-02-13 00:00:00,2016-02-17 09:00:00
1006.1,2016-02-13 00:00:00,2016-02-17 10:00:00
999.85,2016-02-13 00:00:00,2016-02-17 11:00:00
1159.5,2016-02-13 00:00:00,2016-02-17 12:00:00
1300.4,2016-02-13 00:00:00,2016-02-17 13:00:00
1428.2,2016-02-13 00:00:00,2016-02-17 14:00:00
1675.7,2016-02-13 00:00:00,2016-02-17 15:00:00
1745.75,2016-02-13 00:00:00,2016-02-17 16:00:00
1776.65,2016-02-13 00:00:00,2016-02-17 17:00:00
1763.925,2016-02-13 00:00:00,2016-02-17 18:00:00
1876.625,2016-02-13 00:00:00,2016-02-17 19:00:00
2159.375,2016-02-13 00:00:00,2016-02-17 20:00:00
1979.9,2016-02-13 00:00:00,2016-02-17 21:00:00
1961.35,2016-02-13 00:00:00,2016-02-17 22:00:00
1897.475,2016-02-13 00:00:00,2016-02-17 23:00:00
1936.05,2016-02-13 00:00:00,2016-02-18 00:00:00
2098.375,2016-02-13 00:00:00,2016-02-18 01:00:00
2081.75,2016-02-13 00:00:00,2016-02-18 02:00:00
1991.5,2016-02-13 00:00:00,2016-02-18 03:00:00
1946.775,2016-02-13 00:00:00,2016-02-18 04:00:00
1996.675,2016-02-13 00:00:00,2016-02-18 05:00:00
2023.95,2016-02-13 00:00:00,2016-02-18 06:00:00
2100.35,2016-02-13 00:00:00,2016-02-18 07:00:00
1893.25,2016-02-13 00:00:00,2016-02-18 08:00:00
1565.225,2016-02-13 00:00:00,2016-02-18 09:00:00
1210.6,2016-02-13 00:00:00,2016-02-18 10:00:00
1087.325,2016-02-13 00:00:00,2016-02-18 11:00:00
1015.4,2016-02-13 00:00:00,2016-02-18 12:00:00
1159.175,2016-02-13 00:00:00,2016-02-18 13:00:00
1343.875,2016-02-13 00:00:00,2016-02-18 14:00:00
1588.7,2016-02-13 00:00:00,2016-02-18 15:00:00
1732.075,2016-02-13 00:00:00,2016-02-18 16:00:00
1721.35,2016-02-13 00:00:00,2016-02-18 17:00:00
1747.45,2016-02-13 00:00:00,2016-02-18 18:00:00
1969.875,2016-02-13 00:00:00,2016-02-18 19:00:00
2159.575,2016-02-13 00:00:00,2016-02-18 20:00:00
2221.975,2016-02-13 00:00:00,2016-02-18 21:00:00
2090.9,2016-02-13 00:00:00,2016-02-18 22:00:00
2061.925,2016-02-13 00:00:00,2016-02-18 23:00:00
3605.7,2016-02-14 00:00:00,2016-02-15 00:00:00
3640.225,2016-02-14 00:00:00,2016-02-15 01:00:00
3559.675,2016-02-14 00:00:00,2016-02-15 02:00:00
3397.625,2016-02-14 00:00:00,2016-02-15 03:00:00
3225.0,2016-02-14 00:00:00,2016-02-15 04:00:00
3116.025,2016-02-14 00:00:00,2016-02-15 05:00:00
3283.925,2016-02-14 00:00:00,2016-02-15 06:00:00
3388.55,2016-02-14 00:00:00,2016-02-15 07:00:00
3390.6,2016-02-14 00:00:00,2016-02-15 08:00:00
3469.625,2016-02-14 00:00:00,2016-02-15 09:00:00
3450.925,2016-02-14 00:00:00,2016-02-15 10:00:00
3600.275,2016-02-14 00:00:00,2016-02-15 11:00:00
3569.9,2016-02-14 00:00:00,2016-02-15 12:00:00
3470.7,2016-02-14 00:00:00,2016-02-15 13:00:00
3344.375,2016-02-14 00:00:00,2016-02-15 14:00:00
3228.05,2016-02-14 00:00:00,2016-02-15 15:00:00
3274.675,2016-02-14 00:00:00,2016-02-15 16:00:00
3188.45,2016-02-14 00:00:00,2016-02-15 17:00:00
3120.0,2016-02-14 00:00:00,2016-02-15 18:00:00
3152.05,2016-02-14 00:00:00,2016-02-15 19:00:00
3070.375,2016-02-14 00:00:00,2016-02-15 20:00:00
2900.325,2016-02-14 00:00:00,2016-02-15 21:00:00
2615.125,2016-02-14 00:00:00,2016-02-15 22:00:00
2571.075,2016-02-14 00:00:00,2016-02-15 23:00:00
2270.525,2016-02-14 00:00:00,2016-02-16 00:00:00
1944.875,2016-02-14 00:00:00,2016-02-16 01:00:00
1622.375,2016-02-14 00:00:00,2016-02-16 02:00:00
1812.075,2016-02-14 00:00:00,2016-02-16 03:00:00
1932.15,2016-02-14 00:00:00,2016-02-16 04:00:00
1961.3,2016-02-14 00:00:00,2016-02-16 05:00:00
1910.25,2016-02-14 00:00:00,2016-02-16 06:00:00
1776.075,2016-02-14 00:00:00,2016-02-16 07:00:00
1679.425,2016-02-14 00:00:00,2016-02-16 08:00:00
1366.675,2016-02-14 00:00:00,2016-02-16 09:00:00
1190.05,2016-02-14 00:00:00,2016-02-16 10:00:00
1129.175,2016-02-14 00:00:00,2016-02-16 11:00:00
943.475,2016-02-14 00:00:00,2016-02-16 12:00:00
701.725,2016-02-14 00:00:00,2016-02-16 13:00:00
619.325,2016-02-14 00:00:00,2016-02-16 14:00:00
621.975,2016-02-14 00:00:00,2016-02-16 15:00:00
606.0,2016-02-14 00:00:00,2016-02-16 16:00:00
674.95,2016-02-14 00:00:00,2016-02-16 17:00:00
655.3,2016-02-14 00:00:00,2016-02-16 18:00:00
601.35,2016-02-14 00:00:00,2016-02-16 19:00:00
601.45,2016-02-14 00:00:00,2016-02-16 20:00:00
569.525,2016-02-14 00:00:00,2016-02-16 21:00:00
459.175,2016-02-14 00:00:00,2016-02-16 22:00:00
386.025,2016-02-14 00:00:00,2016-02-16 23:00:00
268.85,2016-02-14 00:00:00,2016-02-17 00:00:00
179.45,2016-02-14 00:00:00,2016-02-17 01:00:00
176.125,2016-02-14 00:00:00,2016-02-17 02:00:00
185.5,2016-02-14 00:00:00,2016-02-17 03:00:00
277.15,2016-02-14 00:00:00,2016-02-17 04:00:00
397.825,2016-02-14 00:00:00,2016-02-17 05:00:00
688.925,2016-02-14 00:00:00,2016-02-17 06:00:00
1040.025,2016-02-14 00:00:00,2016-02-17 07:00:00
1110.0,2016-02-14 00:00:00,2016-02-17 08:00:00
884.775,2016-02-14 00:00:00,2016-02-17 09:00:00
1006.1,2016-02-14 00:00:00,2016-02-17 10:00:00
999.85,2016-02-14 00:00:00,2016-02-17 11:00:00
1159.5,2016-02-14 00:00:00,2016-02-17 12:00:00
1300.4,2016-02-14 00:00:00,2016-02-17 13:00:00
1428.2,2016-02-14 00:00:00,2016-02-17 14:00:00
1675.7,2016-02-14 00:00:00,2016-02-17 15:00:00
1745.75,2016-02-14 00:00:00,2016-02-17 16:00:00
1776.65,2016-02-14 00:00:00,2016-02-17 17:00:00
1763.925,2016-02-14 00:00:00,2016-02-17 18:00:00
1876.625,2016-02-14 00:00:00,2016-02-17 19:00:00
2159.375,2016-02-14 00:00:00,2016-02-17 20:00:00
1979.9,2016-02-14 00:00:00,2016-02-17 21:00:00
1961.35,2016-02-14 00:00:00,2016-02-17 22:00:00
1897.475,2016-02-14 00:00:00,2016-02-17 23:00:00
1936.05,2016-02-14 00:00:00,2016-02-18 00:00:00
2098.375,2016-02-14 00:00:00,2016-02-18 01:00:00
2081.75,2016-02-14 00:00:00,2016-02-18 02:00:00
1991.5,2016-02-14 00:00:00,2016-02-18 03:00:00
1946.775,2016-02-14 00:00:00,2016-02-18 04:00:00
1996.675,2016-02-14 00:00:00,2016-02-18 05:00:00
2023.95,2016-02-14 00:00:00,2016-02-18 06:00:00
2100.35,2016-02-14 00:00:00,2016-02-18 07:00:00
1893.25,2016-02-14 00:00:00,2016-02-18 08:00:00
1565.225,2016-02-14 00:00:00,2016-02-18 09:00:00
1210.6,2016-02-14 00:00:00,2016-02-18 10:00:00
1087.325,2016-02-14 00:00:00,2016-02-18 11:00:00
1015.4,2016-02-14 00:00:00,2016-02-18 12:00:00
1159.175,2016-02-14 00:00:00,2016-02-18 13:00:00
1343.875,2016-02-14 00:00:00,2016-02-18 14:00:00
1588.7,2016-02-14 00:00:00,2016-02-18 15:00:00
1732.075,2016-02-14 00:00:00,2016-02-18 16:00:00
1721.35,2016-02-14 00:00:00,2016-02-18 17:00:00
1747.45,2016-02-14 00:00:00,2016-02-18 18:00:00
1969.875,2016-02-14 00:00:00,2016-02-18 19:00:00
2159.575,2016-02-14 00:00:00,2016-02-18 20:00:00
2221.975,2016-02-14 00:00:00,2016-02-18 21:00:00
2090.9,2016-02-14 00:00:00,2016-02-18 22:00:00
2061.925,2016-02-14 00:00:00,2016-02-18 23:00:00
1983.825,2016-02-14 00:00:00,2016-02-19 00:00:00
1979.05,2016-02-14 00:00:00,2016-02-19 01:00:00
1922.675,2016-02-14 00:00:00,2016-02-19 02:00:00
1810.8,2016-02-14 00:00:00,2016-02-19 03:00:00
1787.5,2016-02-14 00:00:00,2016-02-19 04:00:00
1774.275,2016-02-14 00:00:00,2016-02-19 05:00:00
1762.05,2016-02-14 00:00:00,2016-02-19 06:00:00
1617.0,2016-02-14 00:00:00,2016-02-19 07:00:00
1491.525,2016-02-14 00:00:00,2016-02-19 08:00:00
1201.775,2016-02-14 00:00:00,2016-02-19 09:00:00
916.975,2016-02-14 00:00:00,2016-02-19 10:00:00
723.525,2016-02-14 00:00:00,2016-02-19 11:00:00
647.65,2016-02-14 00:00:00,2016-02-19 12:00:00
545.375,2016-02-14 00:00:00,2016-02-19 13:00:00
526.3,2016-02-14 00:00:00,2016-02-19 14:00:00
554.0,2016-02-14 00:00:00,2016-02-19 15:00:00
527.725,2016-02-14 00:00:00,2016-02-19 16:00:00
595.55,2016-02-14 00:00:00,2016-02-19 17:00:00
778.625,2016-02-14 00:00:00,2016-02-19 18:00:00
996.4,2016-02-14 00:00:00,2016-02-19 19:00:00
1124.8,2016-02-14 00:00:00,2016-02-19 20:00:00
1227.65,2016-02-14 00:00:00,2016-02-19 21:00:00
1216.05,2016-02-14 00:00:00,2016-02-19 22:00:00
1165.4,2016-02-14 00:00:00,2016-02-19 23:00:00
2270.525,2016-02-15 00:00:00,2016-02-16 00:00:00
1944.875,2016-02-15 00:00:00,2016-02-16 01:00:00
1622.375,2016-02-15 00:00:00,2016-02-16 02:00:00
1812.075,2016-02-15 00:00:00,2016-02-16 03:00:00
1932.15,2016-02-15 00:00:00,2016-02-16 04:00:00
